shall,shall
be,be
as,as
iust,just
as,as
ere,ere
was,was
pay,pay
And,And
therefore,therefore
't,'t
is,is
expected,expected
you,you
should,should
bee,be
Not,Not
sparing,sparing
in,in
your,your
worke,work
but,but
francke,frank
and,and
free,free
Some,Some
men,men
there,there
are,are
will,will
maintain,maintain
to,to
ones,ones
face,face
But,But
such,such
we,we
hold,hold
both,both
lewd,lewd
and,and
very,very
base,base
That,That
in,in
a,a
worke,work
for,for
King,King
or,or
Church,Church
they,they
may,may
Trifle,Trifle
the,the
time,time
by,by
loytring,loitering
and,and
delay,delay
Some,Some
will,will
be,be
working,working
hard,hard
but,but
when,when
d',d'
ee,ye
thinke,think
Iust,Just
when,when
they,they
haue,have
no,no
come,come
or,or
trust,trust
for,for
drinke,drink
Or,Or
when,when
the,the
Clocke,Clock
is,is
neare,near
the,the
stroke,stroke
eleuen,eleven
And,And
say,say
they,they
haue,have
so,so
wrought,wrought
e're,e'er
since,since
't,'t
was,was
seauen,seven
Or,Or
when,when
some,some
Officer,Officer
they,they
doe,do
espie,espy
That,That
otherwise,otherwise
cashiers,cashiers
them,them
presently,presently
Some,Some
with,with
their,their
Rules,Rules
do,do
fidle,fiddle
vp,up
and,and
downe,down
As,As
if,if
they,they
did,did
more,more
worke,work
then,than
all,all
the,the
towne,town
But,But
mark,mark
them,them
wel,well
giue,give
them,them
their,their
due,due
check,check
For,For
one,one
weeks,week's
work,work
almost,almost
three,three
daies,days
they,they
lack,lack
Some,Some
spend,spend
much,much
time,time
in,in
finding,finding
fault,fault
and,and
so,so
To,To
picke,pick
a,a
thanke,thank
will,will
nimbly,nimbly
runne,run
or,or
goe,go
Till,Till
at,at
the,the
last,last
the,the
seed,seed
which,which
they,they
haue,have
sowne,sown
Brings,Brings
forth,forth
a,a
fruit,fruit
more,more
fit,fit
to,to
be,be
their,their
owne,own
Some,Some
haue,have
the,the
gift,gift
of,of
working,working
more,more
then,than
some,some
Vntill,Until
a,a
holiday,holiday
or,or
Sunday,Sunday
come,come
But,But
then,than
what,what
they,they
haue,have
got,got
sixe,six
dayes,days
before,before
They,They
will,will
consume,consume
it,it
if'twere,if'twere
ten,ten
times,times
more,more
Mean,Mean
while,while
poor,poor
wines,wines
children,children
liue,live
ful,full
bare,bare
Hoping,Hoping
when,when
husbands,husbands
come,come
of,of
better,better
fare,fare
And,And
they,they
returne,return
when,when
all,all
the,the
worke,work
is,is
done,done
As,As
poore,poor
as,as
Iob,job
or,or
as,as
the,the
Vnthrist,Unthrift
Sonne,Son
Some,Some
haue,have
their,their
jobs,jobs
to,to
doe,do
in,in
other,other
places,places
And,And
so,so
they,they
worke,work
like,like
Ianus,janus
with,with
two,two
faces,faces
And,And
from,from
that,that
taske,task
that,that
longest,longest
will,will
remaine,remain
They,They
oftentimes,oftentimes
an,an
houre,hour
or,or
two,two
will,will
gaine,gain
But,But
hee,he
that,that
in,in
