Discourses,Discourses
and,and
went,went
a,a
whoring,whoring
with,with
their,their
own,own
Inventions,Inventions
Psalm,Psalm
He,He
that,that
makes,makes
himself,himself
in,in
any,any
respect,respect
his,his
own,own
Idol,Idol
contracts,contracts
a,a
filthiness,filthiness
in,in
his,his
own,own
Spirit,Spirit
and,and
is,is
guilty,guilty
of,of
Heart-adultery,Heart-adultery
The,The
strange,strange
Woman,Woman
is,is
said,said
to,to
forsake,forsake
the,the
Guide,Guide
of,of
her,her
Youth,Youth
her,her
Husband,Husband
whom,whom
the,the
Holy,Holy
Ghost,Ghost
gives,gives
that,that
Title,Title
to,to
And,And
for,for
them,them
that,that
profess,profess
the,the
like,like
Relation,Relation
to,to
Jesus,Jesus
Christ,Christ
to,to
renounce,renounce
his,his
Conduct,Conduct
is,is
a,a
Crime,Crime
of,of
the,the
same,same
sort,sort
but,but
of,of
much,much
higher,higher
Aggravation,Aggravation
The,The
setting,setting
up,up
of,of
our,our
foolish,foolish
and,and
empty,empty
Conceits,Conceits
against,against
his,his
orderly,orderly
and,and
regular,regular
Establishments,Establishments
is,is
an,an
unlawful,unlawful
Lust,Lust
which,which
consists,consists
not,not
with,with
our,our
Love,Love
and,and
Faithfulness,Faithfulness
to,to
him,him
All,All
Divine,Divine
Appointments,Appointments
are,are
excellently,excellently
suited,suited
for,for
the,the
attainment,attaimment
of,of
their,their
proper,proper
If,If
we,we
are,are
defeated,defeated
of,of
the,the
Advantage,Advantage
which,which
we,we
should,should
reap,reap
from,from
them,them
by,by
our,our
own,own
Corruption,Corruption
this,this
must,must
not,not
be,be
ascribed,ascribed
to,to
any,any
defect,defect
in,in
the,the
Means,Means
as,as
such,such
for,for
the,the
Fault,Fault
is,is
in,in
our selves,ourselves
The,The
badness,badness
of,of
the,the
Soil,Soil
does,does
not,not
in,in
the,the
least,least
detract,detract
from,from
the,the
goodness,goodness
of,of
the,the
Seed,Seed
which,which
is,is
cast,cast
into,into
it,it
If,If
the,the
Word,Word
does,does
not,not
Profit,Profit
Men,Men
't,'t
is,is
not,not
any,any
thing,thing
amiss,amiss
in,in
the,the
Word,Word
but,but
the,the
evil,evil
Disposition,Disposition
of,of
the,the
Hearers,Hearers
which,which
is,is
the,the
true,true
Cause,Cause
of,of
that,that
unproficiency,unproficiency
Even,Even
as,as
the,the
Case,Case
now,now
stands,stands
God,God
will,will
certainly,certainly
and,and
infallibly,infallibly
bring,bring
about,about
his,his
gracious,gracious
Designs,Designs
and,and
Purposes,Purposes
by,by
the,the
Word,Word
with,with
respect,respect
to,to
all,all
his,his
chosen,chosen
ones,ones
for,for
he,he
hath,hath
said,said
that,that
it,it
shall,shall
not,not
return,return
unto,unto
him,him
void,voided
Isa,Isa
And,And
tho,tho
it,it
hath,hath
not,not
the,the
same,same
saving,saving
effect,effect
upon,upon
other,other
Persons,Persons
the,the
Word,Word
will,will
be,be
vindicated,vindicated
still,still
because,because
the,the
fatal,fatal
obstacles,obstacles
lye,lie
at,at
our,our
own,own
Doors,Doors
When,When
God,God
hath,hath
provided,provided
those,those
Means,Means
which,which
are,are
sufficient,sufficient
in,in
their,their
kind,kind
't,'t
is,is
inexcusable,inexcusable
Presumption,Presumption
to,to
expect,expect
that,that
he,he
should,should
alter,alter
or,or
add,add
meerly,merely
for,for
our,our
Gratification,Gratification
Where,Where
ordinary,ordinary
Helps,Helps
are,are
afforded,afforded
which,which
will,will
serve,serve
Men's,Men's
occasions,occasions
Miracles,Miracles
are,are
not,not
superfluously,superfluously
wrought,wrought
as,as
when,when
the,the
Jews,Jews
came,came
to,to
eat,eat
of,of
the,the
Fruit,Fruit
of,of
the,the
Land,Land
of,of
Canaan,Canaan
the,the
Manna,Manna
ceased,ceased
on,on
the,the
Morrow,Morrow
and,and
they,they
had,had
it,it
no,no
more,more
Josh,Josh
The,The
same,same
God,God
who,who
readily,readily
supplies,supplies
our,our
Necessity,Necessity
will,will
not,not
Countenance,Countenance
our,our
Wantonness,Wantonness
An,An
Evil,Evil
and,and
Adulterous,Adulterous
Generation,Generation
says,says
our,our
Lord,Lord
seeketh,seeketh
after,after
a,a
Sign,Sign
but,but
there,there
shall,shall
no,no
Sign,Sign
be,be
given,given
to,to
it,it
but,but
the,the
Sign,Sign
of,of
the,the
Prophet,Prophet
Jonas,Jonas
which,which
they,they
had,had
before,before
Mat,Mat
This,This
was,was
enough,enough
and,and
therefore,therefore
he,he
would,would
grant,grant
no,no
more,more
nor,nor
could,could
any,any
more,more
be,be
justly,justly
demanded,demanded
So,So
here,here
their,their
Destruction,Destruction
is,is
highly,highly
deserved,deserved
that,that
cannot,cannot
be,be
content,content
with,with
the,the
Word,Word
of,of
Salvation,Salvation
but,but
must,must
be,be
craving,craving
something,something
else,else
in,in
the,the
room,room
of,of
it,it
which,which
they,they
imagine,imagine
but,but
without,without
Reason,Reason
as,as
we,we
shall,shall
afterwards,afterwards
see,see
to,to
be,be
more,more
Effectual,Effectual
It,It
is,is
our,our
Duty,Duty
not,not
only,only
to,to
be,be
satisfied,satisfied
with,with
this,this
but,but
to,to
be,be
very,very
thankful,thankful
for,for
it,it
Fourthly,Fourthly
The,The
USE,USE
Information,Information
Hence,Hence
we,we
see,see
the,the
wretched,wretched
Original,Original
of,of
the,the
various,various
sorts,sorts
of,of
Idolatry,Idolatry
Superstition,Superstition
and,and
Will-worship,Will-worship
which,which
are,are
in,in
the,the
World,World
Upright,Upright
Man,Man
was,was
perfectly,perfectly
under,under
the,the
Direction,Direction
and,and
Government,Government
of,of
his,his
Maker,Maker
but,but
Apostate,Apostate
Man,Man
hath,hath
sought,sought
out,out
many,many
Inventions,Inventions
Eccles,Eccles
There,There
is,is
a,a
Multitude,Multitude
of,of
Devices,Devices
in,in
his,his
Heart,Heart
that,that
fruitful,fruitful
Womb,Womb
of,of
a,a
cursed,cursed
Offspring,Offspring
There,There
are,are
swarms,swarms
of,of
false,false
Religions,Religions
and,and
of,of
strange,strange
Customs,Customs
and,and
Usages,Usages
belonging,belonging
to,to
them,them
all,all
devised,devised
by,by
Men,Men
whereas,whereas
there,there
is,is
and,and
can,can
be,be
but,but
one,one
which,which
is,is
of,of
God,God
God,God
is,is
not,not
the,the
Author,Author
of,of
such,such
Confusion,Confusion
as,as
Humane,human
Inventions,Inventions
often,often
make,make
under,under
the,the
shew,show
and,and
pretence,pretence
of,of
Order,Order
He,He
hath,hath
shewed,shewed
us,us
what,what
is,is
good,good
in,in
telling,telling
us,us
what,what
he,he
hath,hath
required,required
of,of
us,us
Mic,Mic
For,For
that,that
which,which
is,is
not,not
requir'd,required
can,can
have,have
but,but
an,an
appearance,appearance
of,of
Good,Good
which,which
the,the
mistaken,mistaken
Founders,Founders
undeservedly,undeservedly
cloth,cloth
it,it
with,with
This,This
teaches,teaches
us,us
that,that
whenever,whenever
God,God
leaves,leaves
Men,Men
to,to
their,their
own,own
Follies,Follies
and,and
seems,seems
to,to
indulge,indulge
them,them
therein,therein
't,'t
is,is
in,in
a,a
way,way
of,of
Judgment,judgement
and,and
Displeasure,Displeasure
It,It
is,is
no,no
Argument,Argument
of,of
his,his
Favour,Favour
but,but
the,the
contrary,contrary
when,when
he,he
chuses,chooses
their,their
Delusions,Delusions
and,and
fills,fills
them,them
with,with
their,their
own,own
Devices,Devices
it,it
is,is
not,not
because,because
he,he
approves,approves
them,them
but,but
because,because
he,he
is,is
provok'd,provoked
to,to
deliver,deliver
Men,Men
over,over
to,to
be,be
undone,undone
by,by
them,them
We,We
have,have
a,a
woful,woeful
Instance,Instance
of,of
this,this
Ezek,Ezek
Because,Because
they,they
despised,despised
my,my
Statutes,Statutes
and,and
executed,executed
not,not
my,my
Judgments,Judgments
but,but
their,their
Eyes,Eyes
were,were
after,after
their,their
Fathers,Fathers
idols,idols
wherefore,wherefore
I,I
gave,gave
them,them
also,also
Statutes,Statutes
which,which
were,were
not,not
good,good
and,and
Judgments,Judgments
whereby,whereby
they,they
should,should
not,not
live,live
Such,Such
as,as
did,did
not,not
commend,commend
them,them
to,to
God,God
nor,nor
were,were
they,they
beneficial,beneficial
to,to
themselves,themselves
Not,Not
that,that
God,God
ever,ever
enjoyn'd,enjoined
them,them
any,any
such,such
but,but
he,he
gave,gave
them,them
up,up
to,to
make,make
such,such
for,for
themselves,themselves
which,which
they,they
were,were
as,as
forward,forward
to,to
do,do
as,as
Judas,Judas
was,was
to,to
compleat,complete
his,his
Treason,Treason
when,when
he,he
had,had
Christ's,Christ's
Permission,Permission
tho,tho
not,not
his,his
Precept,Precept
John,John
Exhortation,Exhortation
Let,Let
every,every
Thought,Thought
which,which
exalts,exalts
it self,itself
in,in
you,you
against,against
the,the
Mind,Mind
and,and
Will,Will
of,of
God,God
be,be
captivated,captivated
to,to
his,his
Obedience,Obedience
Dare,Dare
not,not
to,to
allow,allow
or,or
cherish,cherish
the,the
least,least
opposite,opposite
Motion,Motion
The,The
most,most
Pure,Pure
and,and
Happy,Happy
State,State
of,of
the,the
Church,Church
on,on
Earth,Earth
is,is
that,that
which,which
is,is
foretold,foretold
Jerem,Jerem
When,When
Jerusalem,Jerusalem
shall,shall
be,be
called,called
the,the
Throne,Throne
of,of
the,the
Lord,Lord
and,and
all,all
Nations,Nations
shall,shall
be,be
gather'd,gathered
thither,thither
to,to
the,the
Name,Name
of,of
the,the
Lord,Lord
neither,neither
shall,shall
they,they
walk,walk
any,any
more,more
after,after
the,the
Imagination,Imagination
of,of
their,their
Evil,Evil
Heart,Heart
The,The
more,more
we,we
abandon,abandon
our,our
own,own
Judgments,Judgments
and,and
Wills,Wills
the,the
more,more
we,we
lift,lift
up,up
the,the
Throne,Throne
and,and
the,the
Name,Name
of,of
God,God
and,and
the,the
more,more
we,we
promote,promote
and,and
advance,advance
the,the
coming,coming
of,of
Christ's,Christ's
blessed,blessed
Kingdom,Kingdom
wherein,wherein
all,all
things,things
that,that
offend,offend
shall,shall
be,be
taken,taken
out,out
of,of
the,the
way,way
and,and
no,no
Power,Power
or,or
Interest,Interest
shall,shall
ever,ever
be,be
able,able
to,to
introduce,introduce
them,them
again,again
Be,Be
always,always
guided,guided
by,by
God's,God's
Counsels,Counsels
and,and
acquiesce,acquiesce
in,in
them,them
as,as
the,the
best,best
which,which
can,can
be,be
follow'd,followed
whether,whether
you,you
discern,discern
the,the
Reason,Reason
and,and
tendency,tendency
of,of
them,them
or,or
not,not
It,It
was,was
excellently,excellently
said,said
by,by
the,the
Mother,Mother
of,of
our,our
Lord,Lord
to,to
the,the
Servants,Servants
at,at
the,the
Marriage-Feast,Marriage-Feast
Whatsoever,Whatsoever
he,he
saith,saith
unto,unto
you,you
do,do
it,it
John,John
In,In
all,all
such,such
Cases,Cases
we,we
are,are
not,not
to,to
dispute,dispute
whether,whether
it,it
be,be
really,really
advisable,advisable
for,for
we,we
may,may
be,be
sure,sure
that,that
what,what
he,he
appoints,appoints
is,is
so,so
and,and
cannot,cannot
be,be
otherwise,otherwise
It,It
is,is
impossible,impossible
to,to
err,err
if,if
we,we
Resign,Resign
our selves,ourselves
absolutely,absolutely
and,and
wholely,wholly
to,to
him,him
I,I
lead,led
in,in
the,the
Way,Way
of,of
Righteousness,Righteousness
says,says
Wisdom,Wisdom
If,If
therefore,therefore
God,God
calls,calls
us,us
to,to
go,go
into,into
the,the
Sanctuary,Sanctuary
and,and
attend,attend
the,the
Instructions,Instructions
which,which
he,he
gives,gives
there,there
we,we
may,may
safely,safely
conclude,conclude
that,that
we,we
like,like
the,the
Rich,Rich
Man's,Man's
Brethren,Brethren
here,here
can,can
take,take
no,no
better,better
Course,Course
nor,nor
any,any
that,that
is,is
so,so
good,good
SERMON,SERMON
XI,XI
Luke,Luke
xvi,xvi
xxxi,xxxi
And,And
he,he
said,said
unto,unto
him,him
If,If
they,they
hear,hear
not,not
Moses,Moses
and,and
the,the
Prophets,Prophets
neither,neither
will,will
they,they
be,be
perswaded,persuaded
the,the
one,one
rose,rose
from,from
the,the
Dead,Dead
HAving,HAving
consider'd,considered
the,the
Rich,Rich
Man's,Man's
Reply,Reply
to,to
Abraham's,Abraham's
first,first
Answer,Answer
in,in
the,the
foregoing,foregoing
Verse,Verse
I,I
come,come
now,now
to,to
Abraham's,Abraham's
final,final
Answer,Answer
in,in
these,these
Words,Words
He,He
had,had
told, told
him,him
before,before
that,that
the,the
sending,sending
of,of
Lazarus,Lazarus
was,was
unnecessary,unnecessary
because,because
they,they
had,had
Moses,Moses
and,and
the,the
Prophets,Prophets
whom,whom
they,they
might,might
hear,hear
Here,Here
he,he
also,also
let,let
him,him
know,know
that,that
it,it
would,would
be,be
less,less
useful,useful
to,to
his,his
Brethren,Brethren
if,if
it,it
were,were
granted,granted
for,for
the,the
entertain'd,entertained
a,a
mistaken,mistaken
Opinion,Opinion
of,of
its,its
Success,Success
and,and
was,was
deceiv'd,deceived
in,in
what,what
he,he
asserted,asserted
so,so
positively,positively
about,about
their,their
Repentance,Repentance
And,And
he,he
said,said
unto,unto
him,him
In,In
which,which
last,last
Words,Words
upon,upon
this,this
Subject,Subject
we,we
have,have
two,two
Parts,Parts
a,a
Supposition,Supposition
and,and
a,a
Conclusion,Conclusion
from,from
it,it
A,A
Supposition,Supposition
If,If
they,they
hear,hear
not,not
Moses,Moses
and,and
the,the
Prophets,Prophets
i,i
e,e
if,if
they,they
will,will
not,not
do,do
as,as
I,I
have,have
already,already
suggested,suggested
and,and
advis'd,advised
but,but
continue,continue
refractory,refractory
and,and
incorrigible,incorrigible
notwithstanding,notwithstanding
such,such
Opportunities,Opportunities
and,and
Means,Means
if,if
they,they
will,will
do,do
as,as
those,those
furious,furious
Murderers,Murderers
of,of
Stephen,Stephen
did,did
Acts,Acts
Stop,Stop
their,their
Ears,Ears
and,and
make,make
Light,Light
of,of
that,that
which,which
they,they
have,have
so,so
much,much
Reason,Reason
to,to
value,value
and,and
improve,improve
there,there
is,is
little,little
difference,difference
between,between
their,their
Case,Case
and,and
yours,yours
They,They
indeed,indeed
are,are
yet,yet
on,on
Earth,Earth
and,and
you,you
in,in
Hell,Hell
but,but
their,their
Condition,Condition
is,is
desperate,desperate
and,and
hopeless,hopeless
and,and
the,the
Life,Life
which,which
they,they
are,are
now,now
living,living
in,in
the,the
Flesh,Flesh
will,will
issue,issue
as,as
yours,yours
hath,hath
done,done
Abraham,Abraham
does,does
not,not
say,say
whether,whether
they,they
would,would
hear,hear
or,or
not,not
for,for
he,he
leaves,leaves
that,that
still,still
doubtful,doubtful
and,and
undecided,undecided
as,as
the,the
Events,Events
of,of
our,our
Ministry,Ministry
are,are
to,to
us,us
for,for
the,the
present,present
with,with
Reference,Reference
to,to
them,them
that,that
are,are
sitting,sitting
under,under
it,it
but,but
he,he
clearly,clearly
intimates,intimates
what,what
their,their
End,End
must,must
needs,needs
be,be
if,if
they,they
always,always
refuse,refuse
to,to
hear,hear
The,The
Conclusion,Conclusion
from,from
this,this
Supposition,Supposition
Neither,Neither
will,will
they,they
be,be
perswaded,persuaded
tho,tho
one,one
rose,rose
from,from
the,the
Dead,Dead
Our,Our
Lord,Lord
says,says
that,that
if,if
the,the
mighty,mighty
Works,Works
which,which
were,were
done,done
in,in
Chorazin,Chorazin
and,and
Bethsaida,Bethsaida
had,had
been,been
done,done
in,in
Tyre,Tyre
and,and
Sidon,Sidon
they,they
would,would
have,have
repented,repented
long,long
before,before
in,in
Sackcloth,Sackcloth
and,and
Ashes,Ashes
Mat,Mat
But,But
if,if
Lazarus,Lazarus
or,or
any,any
other,other
were,were
sent,sent
from,from
the,the
Dead,Dead
to,to
Preach,Preach
to,to
unconverted,unconverted
Sinners,Sinners
that,that
harden'd,hardened
themselves,themselves
against,against
the,the
stated,stated
Preaching,Preaching
of,of
the,the
Gospel,Gospel
by,by
Living,Living
Men,Men
it,it
would,would
have,have
no,no
saving,saving
Effect,Effect
upon,upon
them,them
nor,nor
conduce,conduce
to,to
their,their
sound,sound
Conversion,Conversion
it,it
would,would
never,never
prevail,prevail
with,with
them,them
to,to
quit,quit
their,their
Lusts,Lusts
and,and
return,return
heartily,hearty
to,to
God,God
They,They
who,who
turn,turn
God's,God's
ordinary,ordinary
Messengers,Messengers
behind,behind
them,them
as,as
Jehu,Jehu
did,did
Joram's,Joram's
a,a
Kings,Kings
will,will
never,never
be,be
brought,brought
to,to
set,set
their,their
Faces,Faces
towards,towards
Sion,Sion
as,as
they,they
should,should
do,do
by,by
this,this
more,more
unlikely,unlikely
Means,Means
Whatever,Whatever
probability,probability
Men,Men
may,may
apprehend,apprehended
in,in
this,this
Way,Way
and,and
Method,Method
above,above
the,the
other,other
they,they
do,do
but,but
flatter,flatter
themselves,themselves
with,with
a,a
false,false
Notion,Notion
the,the
Rich,Rich
Man's,Man's
Brethren,Brethren
would,would
have,have
remain'd,remained
really,really
as,as
far,far
from,from
the,the
Kingdom,Kingdom
of,of
God,God
and,and
in,in
as,as
much,much
danger,danger
of,of
Damnation,Damnation
as,as
they,they
then,then
were,were
tho,tho
he,he
had,had
been,been
suffer'd,suffered
to,to
speed,speed
in,in
his,his
extravagant,extravagant
Request,Request
for,for
them,them
Where,Where
the,the
daily,daily
Ministry,Ministry
of,of
the,the
Word,Word
works,works
not,not
the,the
sending,sending
of,of
one,one
from,from
the,the
Dead,Dead
would,would
be,be
fruitless,fruitless
also,also
and,and
avail,avail
nothing,nothing
Here,Here
First,First
Shew,show
how,how
unavailable,unavailable
the,the
sending,sending
of,of
one,one
from,from
the,the
Dead,Dead
would,would
be,be
Secondly,Secondly
What,What
are,are
the,the
Reasons,Reasons
of,of
its,its
being,being
so,so
Thirdly,Thirdly
Wherein,Wherein
it,it
appears,appears
Inferior,Inferior
to,to
the,the
Ministry,Ministry
of,of
the,the
Word,Word
and,and
not,not
to,to
be,be
compared,compared
with,with
it,it
Fourthly,Fourthly
The,The
USE,USE
First,First
To,To
shew,show
in,in
general,general
how,how
unavailable,unavailable
and,and
fruitless,fruitless
the,the
sending,sending
of,of
a,a
Preacher,Preacher
from,from
the,the
Dead,Dead
to,to
a,a
sinful,sinful
World,World
would,would
be,be
There,There
are,are
several,several
Evidences,Evidences
of,of
this,this
which,which
put,put
together,together
do,do
sufficiently,sufficiently
Confirm,Confirm
and,and
Assure,Assure
it,it
to,to
us,us
As,As
There,There
have,have
been,been
Persons,Persons
raised,raised
from,from
the,the
Dead,Dead
who,who
have,have
wrought,wrought
nothing,nothing
upon,upon
ungodly,ungodly
Sinners,Sinners
by,by
their,their
Revival,Revival
When,When
Joram,Joram
that,that
wicked,wicked
King,King
of,of
Israel,Israel
was,was
enquiring,inquiring
of,of
Gehazi,Gehazi
concerning,concerning
the,the
great,great
things,things
which,which
his,his
Master,Master
Elisha,Elisha
had,had
done,done
the,the
Shunamite,Shunamite
and,and
her,her
Son,Son
whom,whom
the,the
Prophet,Prophet
had,had
restor'd,restored
to,to
Life,Life
very,very
providentially,providentially
presented,presented
themselves,themselves
before,before
the,the
King,King
Kings,Kings
Which,Which
tho,tho
it,it
extorted,extorted
one,one
Act,Act
of,of
Justice,Justice
from,from
him,him
at,at
that,that
Time,Time
yet,yet
we,we
do,do
not,not
find,find
that,that
it,it
made,made
any,any
Reformation,Reformation
in,in
his,his
Course,Course
of,of
Life,Life
When,When
Lazarus,Lazarus
was,was
raised,raised
from,from
the,the
Dead,Dead
by,by
Christ,Christ
the,the
Chief,Chief
Priests,Priests
were,were
so,so
far,far
from,from
being,being
Converted,Converted
by,by
that,that
Miracle,Miracle
tho,tho
they,they
were,were
Convinc't,convinced
of,of
it,it
John,John
that,that
they,they
consulted,consulted
how,how
to,to
put,put
him,him
to,to
Death,Death
because,because
that,that
others,others
believed,believed
on,on
Jesus,Jesus
by,by
Reason,Reason
of,of
him,him
John,John
There,There
were,were
others,others
also,also
whom,whom
our,our
Lord,Lord
rais'd,raised
up,up
in,in
the,the
Days,Days
of,of
his,his
Flesh,Flesh
as,as
the,the
Widow's,Widow's
Son,Son
at,at
Naim,Naim
and,and
the,the
Daughter,Daughter
of,of
Jairus,Jairus
the,the
Ruler,Ruler
of,of
the,the
Synagogue,Synagogue
Many,Many
that,that
arose,arose
and,and
came,came
and,and
appear'd,appeared
in,in
the,the
Holy,Holy
City,City
after,after
his,his
Expiration,Expiration
on,on
the,the
Cross,across
Mat,Mat
And,And
yet,yet
all,all
these,these
contributed,contributed
nothing,nothing
to,to
the,the
Cure,Cure
of,of
that,that
People's,People's
stubborn,stubborn
Infidelity,Infidelity
Above,Above
all,all
Christ,Christ
himself,himself
rose,rose
from,from
the,the
Dead,Dead
and,and
tho,tho
he,he
did,did
not,not
shew,show
himself,himself
openly,openly
to,to
all,all
the,the
People,People
but,but
to,to
a,a
select,select
number,number
of,of
Witnesses,Witnesses
Acts,Acts
Yet,Yet
the,the
number,number
was,was
considerable,considerable
for,for
he,he
was,was
seen,seen
of,of
above,above
five,five
hundred,hundred
Brethren,Brethren
at,at
once,once
of,of
whom,whom
the,the
greater,greater
part,part
were,were
alive,alive
and,and
remain'd,remained
more,more
than,than
twenty,twenty
Years,Years
after,after
Cor,Cor
And,And
't,'t
is,is
manifest,manifest
that,that
his,his
Enemies,Enemies
were,were
perswaded,persuaded
of,of
the,the
Truth,Truth
of,of
his,his
Resurrection,Resurrection
and,and
therefore,therefore
invented,invented
a,a
lye,lie
to,to
smother,smother
it,it
Mat,Mat
But,But
instead,instead
of,of
embracing,embracing
his,his
Doctrine,Doctrine
afterwards,afterwards
upon,upon
this,this
account,account
they,they
persecuted,persecuted
his,his
Apostles,Apostles
most,most
maliciously,maliciously
for,for
publishing,publishing
of,of
it,it
to,to
the,the
World,World
They,They
who,who
are,are
Dead,Dead
tho,tho
they,they
be,be
not,not
raised,raised
do,do
loudly,loudly
speak,speak
to,to
us,us
It,It
is,is
said,said
particularly,particularly
of,of
Abel,Abel
a,a
Righteous,Righteous
Person,Person
and,and
the,the
first,first
Martyr,Martyr
in,in
the,the
World,World
that,that
being,being
Dead,Dead
he,he
yet,yet
speaketh,speaketh
Heb,Heb
For,For
this,this
Version,Version
seems,seems
more,more
proper,proper
than,than
that,that
he,he
is,is
yet,yet
spoken,spoken
of,of
As,As
the,the
Voice,Voice
of,of
his,his
Blood,Blood
cried,cried
to,to
God,God
from,from
the,the
Ground,Ground
when,when
it,it
was,was
newly,newly
shed, shed
so,so
his,his
Blood,Blood
hath,hath
a,a
very,very
significant,significant
and,and
intelligible,intelligible
Voice,Voice
with,with
respect,respect
to,to
us,us
still,still
Abel,Abel
to,to
this,this
Day,Day
by,by
his,his
untimely,untimely
Death,Death
speaks,speaks
to,to
Saints,Saints
what,what
barbarous,barbarous
Enmity,Enmity
they,they
must,must
look,look
for,for
from,from
unreasonable,unreasonable
Men,Men
and,and
he,he
speaks,speaks
to,to
those,those
who,who
like,like
his,his
Brother,Brother
Cain,Cain
are,are
of,of
the,the
Wicked,Wicked
One,One
what,what
Vengeance,Vengeance
and,and
Wrath,Wrath
they,they
must,must
look,look
for,for
from,from
a,a
Just,Just
and,and
Holy,Holy
God,God
and,and
this,this
is,is
a,a
Language,Language
and,and
Speech,Speech
which,which
may,may
as,as
well,well
be,be
understood,understood
as,as
if,if
he,he
were,were
now,now
alive,alive
to,to
utter,utter
it,it
with,with
his,his
own,own
Mouth,Mouth
like,like
the,the
Writing,Writing
which,which
Elijah,Elijah
left,left
behind,behind
him,him
to,to
be,be
produc'd,produced
and,and
deliver'd,delivered
after,after
his,his
Translation,Translation
into,into
Heaven,Heaven
Chron,Chron
The,The
sweet,sweet
Experiences,Experiences
of,of
God's,God's
deceased,deceased
Servants,Servants
which,which
testifie,testify
their,their
gracious,gracious
acceptance,acceptance
with,with
him,him
call,call
to,to
us,us
to,to
make,make
the,the
same,same
Trial,Trial
and,and
Proof,Proof
of,of
Religion,Religion
which,which
they,they
have,have
done,done
Their,Their
Works,Works
which,which
like,like
those,those
of,of
the,the
Vertuous,virtuous
Woman,Woman
ult,ult
Praise,Praise
them,them
in,in
the,the
Gates,Gates
do,do
naturally,naturally
provoke,provoke
and,and
stir,stir
up,up
us,us
to,to
Imitation,Imitation
as,as
much,much
as,as
if,if
we,we
heard,heard
them,them
expresly,expressly
saying,saying
Be,Be
followers,followers
of,of
us,us
and,and
deserve,deserve
as,as
much,much
to,to
be,be
regarded,regarded
We,We
have,have
seen,seen
others,others
going,going
to,to
the,the
Dead,Dead
when,when
God,God
hath,hath
been,been
stripping,stripping
them,them
of,of
the,the
Body,Body
as,as
Moses,Moses
did,did
Aaron,Aaron
of,of
his,his
Garments,Garments
upon,upon
the,the
Mount,Mount
Numb,Numb
It,It
is,is
probable,probable
that,that
several,several
of,of
us,us
have,have
been,been
Spectators,Spectators
of,of
some,some
in,in
their,their
last,last
Moments,Moments
when,when
they,they
have,have
been,been
passing,passing
to,to
Eternity,Eternity
and,and
but,but
a,a
step,step
betwixt,betwixt
them,them
and,and
it,it
We,We
have,have
beheld,beholded
them,them
setting,setting
which,which
is,is
next,next
Degree,Degree
to,to
a,a
conversing,conversing
with,with
them,them
risen,risen
again,again
and,and
what,what
Advantage,Advantage
have,have
we,we
ever,ever
gotten,gotten
by,by
this,this
unless,unless
the,the
Word,Word
also,also
hath,hath
taken,taken
hold,hold
of,of
us,us
Perhaps,Perhaps
we,we
have,have
seen,seen
both,both
sorts,sorts
good,good
and,and
bad,bad
Men,Men
upon,upon
the,the
immediate,immediate
border,border
of,of
the,the
World,World
to,to
come,come
and,and
if,if
so,so
we,we
cannot,cannot
but,but
have,have
likewise,likewise
seen,seen
a,a
manifest,manifest
difference,difference
in,in
their,their
several,several
departures,departures
If,If
we,we
have,have
mark't,marked
the,the
end,end
of,of
the,the
Perfect,Perfect
and,and
Upright,Upright
Man,Man
that,that
hath,hath
been,been
Peace,Peace
Psalm,Psalm
But,But
how,how
contrary,contrary
hath,hath
the,the
end,end
of,of
the,the
Hypocrite,Hypocrite
or,or
the,the
Prophane,profane
been,been
The,The
one,one
hath,hath
had,had
like,like
Stephen,Stephen
the,the
Heavens,Heavens
open'd,opened
and,and
the,the
other,other
hath,hath
had,had
a,a
view,view
of,of
Hell,Hell
naked,naked
before,before
him,him
one,one
hath,hath
rejoyc'd,rejoiced
in,in
the,the
Hope,Hope
of,of
approaching,approaching
Glory,Glory
the,the
other,other
hath,hath
left,left
this,this
World,World
in,in
the,the
fearful,fearful
Expectation,Expectation
of,of
endless,endless
Misery,Misery
It,It
cannot,cannot
be,be
denied,denied
that,that
such,such
a,a
difference,difference
often,often
is,is
and,and
yet,yet
Multitudes,Multitudes
who,who
have,have
had,had
the,the
Opportunity,Opportunity
of,of
seeing,seeing
it,it
have,have
nevertheless,nevertheless
liv'd,lived
and,and
dyed,dyed
in,in
their,their
Sin,Sin
after,after
it,it
It,It
is,is
also,also
likely,likely
that,that
we,we
have,have
been,been
in,in
Deaths,Deaths
many,many
times,times
our selves,ourselves
like,like
Isaac,Isaac
who,who
was,was
receiv'd,received
by,by
Abraham,Abraham
in,in
a,a
manner,manner
from,from
the,the
Dead,Dead
Heb,Heb
It,It
is,is
no,no
uncommon,uncommon
thing,thing
for,for
Persons,Persons
to,to
have,have
the,the
Sentence,Sentence
of,of
Death,Death
in,in
themselves,themselves
and,and
yet,yet
to,to
outlive,outlive
it,it
to,to
be,be
in,in
David's,David's
Case,Case
when,when
the,the
Sorrows,Sorrows
of,of
Death,Death
compassed,compassed
him,him
Psalm,Psalm
And,And
yet,yet
to,to
break,break
through,through
them,them
to,to
be,be
in,in
Hazekiah's,Hazekiah's
Case,Case
who,who
reckon'd,reckoned
that,that
he,he
was,was
depriv'd,deprived
of,of
the,the
residue,residue
of,of
his,his
Years,Years
and,and
should,should
then,then
go,go
down,down
to,to
the,the
Gates,Gates
of,of
the,the
Grave,Grave
Isa,Isa
And,And
yet,yet
to,to
